"entity_id"	"tweet_id"	"topic"
"RL2013D02E056"	"260426398978686977"	"Obama Loan"
"RL2013D02E056"	"260430043828850690"	"Obama Loan"
"RL2013D02E056"	"260444044423987200"	"Hate - Opinions"
"RL2013D02E056"	"260460221590294528"	"Customer Service Feedback"
"RL2013D02E056"	"260477837901979648"	"Bofa Twitter Help"
"RL2013D02E056"	"260505464289259520"	"Bofa - Plaza/Pavillion/Center"
"RL2013D02E056"	"260506598261280768"	"Hate - Opinions"
"RL2013D02E056"	"260507114173247488"	"Goodwill Initiatives"
"RL2013D02E056"	"260509316157669377"	"Mobile Banking App"
"RL2013D02E056"	"260551959646461952"	"Obama Loan"
"RL2013D02E056"	"260576436908347393"	"Obama Loan"
"RL2013D02E056"	"260826040052613121"	"Obama Loan"
"RL2013D02E056"	"260868491207385088"	"Obama Loan"
"RL2013D02E056"	"260881631940849665"	"Bofa Twitter Help"
"RL2013D02E056"	"260921289110323200"	"Bofa Accused of Discrimination"
"RL2013D02E056"	"260969347416211456"	"Hate - Opinions"
"RL2013D02E056"	"260997050815094785"	"Vacancy "
"RL2013D02E056"	"261006622204256256"	"Mobile Banking App"
"RL2013D02E056"	"261068312052629506"	"Vacancy "
"RL2013D02E056"	"261081226314645504"	"other topics"
"RL2013D02E056"	"261093779862327297"	"Bofa Accused of Discrimination"
"RL2013D02E056"	"261115250483548160"	"High profile new employees"
"RL2013D02E056"	"261128403816681473"	"Geotag / Checking In"
"RL2013D02E056"	"261133889978908673"	"Bofa Twitter Help"
"RL2013D02E056"	"261135181010845696"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261136511423098880"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261137300216508416"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261137698402742272"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261138354039558145"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261138820811079681"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261138832844529665"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261139213133676544"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261139349675073536"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261139678139396097"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261139963347877888"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261141274525065217"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261141506826575872"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261142538621169664"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261143805770731521"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261143889199656960"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261144079776223233"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261144866464071680"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261145000698585088"	"Goodwill Initiatives - Troops"
"RL2013D02E056"	"261145671636230144"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261145843753709569"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261146644878340097"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261146665845678080"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261147274002976768"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261147552773181440"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261148142240677888"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261148270120808449"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261148431639257088"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261149323654492160"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261149610242875392"	"Customer Service Feedback"
"RL2013D02E056"	"261149996651515905"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261150085486899200"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261150230991491073"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261150604284547072"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261151529426358272"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261151598477209600"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261151749090463746"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261152407847829504"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261155201258500097"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261155227573575681"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261155511251116032"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261155671016357888"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261156270021697536"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261156870570508288"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261157042536980481"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261157256446500864"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261157326336167936"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261157466153312258"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261158211921534977"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261158514758656001"	"Vacancy "
"RL2013D02E056"	"261158799950356481"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261158825111990272"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261159062551552001"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261159462633607171"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261159731102633985"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261160976806735873"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261161031320092672"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261161396211961856"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261161657810685952"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261161673635819520"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261164344837025792"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261165062063001600"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261165527622373376"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261166566564057088"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261167225199800320"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261168358752387072"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261170075531350020"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261170560762015746"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261170619507412992"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261171241342365696"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261171319931039744"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261171366068371457"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261172829788192769"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261172849807601665"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261173815546093568"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261173979123949568"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261175908507979777"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261176319549779968"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261176418162049024"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261176655110889472"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261179645628657664"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261180786512891905"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261180882977685505"	"Hate - Opinions"
"RL2013D02E056"	"261181352735539200"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261182279685128192"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261182691695816704"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261188508197191680"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261190244655853568"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261193323820249088"	"Obama & Bofa"
"RL2013D02E056"	"261198728566816768"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261199841235984384"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261205326630625280"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261209379053924352"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261209448452874240"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261210136935288832"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261215397875945472"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261222846968250368"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261224436622053378"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261225950765793280"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261227506860974080"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261228588983021568"	"Bofa Twitter Help"
"RL2013D02E056"	"261231881511661570"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261238200436129792"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261240379163164672"	"Bofa Accused of Discrimination"
"RL2013D02E056"	"261240773423546370"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261242204792700928"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261249518958432256"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261250139300175872"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261250982384640000"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261252968307900416"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261256065826570240"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261264588694228992"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261266845221396481"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261278463439282178"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261283039429152768"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261286663291023360"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261289372844949504"	"Obama Loan"
"RL2013D02E056"	"261289616097812480"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261291134490382336"	"Criticism of Bofa Bad Behavior"
"RL2013D02E056"	"261291398689611776"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261291507712147456"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261293093192622080"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261302310007877632"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261306994009444352"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261314962285289472"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261336543061483520"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261343245794152448"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261344017625784320"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261347921126096896"	"Vacancy "
"RL2013D02E056"	"261367852454531072"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261370603922149376"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261372212106379264"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261374472001568768"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261380304093208576"	"Recommendations/Endorsements"
"RL2013D02E056"	"261388937208152064"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261410592429068288"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261410768552083456"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261412244972244994"	"Vacancy "
"RL2013D02E056"	"261415470375251973"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261426857923211264"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261432755131383808"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261433812100190210"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261470763876491264"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261484290544648192"	"Housing Market"
"RL2013D02E056"	"261486375084376064"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261503190070087680"	"Customer Service Feedback"
"RL2013D02E056"	"261506587460513793"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261519837237497856"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261520923595771904"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261530453020930048"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261538574464323584"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261551550382632960"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261567971082784768"	"Layoffs"
"RL2013D02E056"	"261653463577030657"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261659046187253760"	"Customer Endorsement"
"RL2013D02E056"	"261679199595675648"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261698648830771200"	"Vacancy "
"RL2013D02E056"	"261794291540713474"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261795990242222080"	"Criticism of Bofa Bad Behavior"
"RL2013D02E056"	"261820438823448577"	"Bofa Stadium - Panthers"
"RL2013D02E056"	"261833101427228672"	"4sq Mayor Ousting"
"RL2013D02E056"	"261835454440173570"	"Customer Service Feedback"
"RL2013D02E056"	"261836192625078273"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261849840915451905"	"Goodwill Initiatives"
"RL2013D02E056"	"261854454444355584"	"Hate - Opinions"
"RL2013D02E056"	"261872829623054336"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261875838906163200"	"Customer Service Feedback"
"RL2013D02E056"	"261883542139719680"	"Hate - Opinions"
"RL2013D02E056"	"261926521156030464"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261938093240766464"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"261951130735624193"	"Goodwill Initiatives - Troops"
"RL2013D02E056"	"261961001036038144"	"Customer Service Feedback"
"RL2013D02E056"	"262348958859411456"	"Vacancy "
"RL2013D02E056"	"262351806817001473"	"Bofa Theater - Kinky Boots"
"RL2013D02E056"	"262356194067357697"	"Goodwill Initiatives - Troops"
"RL2013D02E056"	"262362368066076672"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"262402968932974592"	"other topics"
"RL2013D02E056"	"262528441541349377"	"Stock Ratings"
"RL2013D02E056"	"262660608250490880"	"other topics"
"RL2013D02E056"	"262819278770798592"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"262901742985949184"	"Customer Service Feedback"
"RL2013D02E056"	"262919073854275584"	"Bofa Properties Mention"
"RL2013D02E056"	"262922863038832640"	"other topics"
"RL2013D02E056"	"262935200961536001"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"262967878763048960"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"263015614153633792"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"263029512730726400"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"263050015822475264"	"Bofa Properties Mention"
"RL2013D02E056"	"263088792158760960"	"Goodwill Initiatives - Troops"
"RL2013D02E056"	"263100834005520384"	"Goodwill Initiatives - Troops"
"RL2013D02E056"	"263104806254698496"	"Bofa - China Publication"
"RL2013D02E056"	"263106009759875073"	"Bofa - China Publication"
"RL2013D02E056"	"263114805240553472"	"Questions about Bofa"
"RL2013D02E056"	"263125690042417152"	"Goodwill Initiatives - Troops"
"RL2013D02E056"	"263146774020100096"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"263266047644299264"	"Customer Service Feedback"
"RL2013D02E056"	"263282648703705088"	"Bofa - China Publication"
"RL2013D02E056"	"263283185570418688"	"Customer Service Feedback"
"RL2013D02E056"	"263291045683552257"	"Customer Service Feedback"
"RL2013D02E056"	"263295902712745986"	"Customer Service Feedback"
"RL2013D02E056"	"263301926207242240"	"Goodwill Initiatives - Troops"
"RL2013D02E056"	"263340890817454080"	"Bofa Twitter Help"
"RL2013D02E056"	"263371333054910464"	"Bofa Twitter Help"
"RL2013D02E056"	"263382934508167169"	"Customer Service Feedback"
"RL2013D02E056"	"263387879596777472"	"Geotag / Checking In"
"RL2013D02E056"	"263389070498099200"	"Goodwill Initiatives - Troops"
"RL2013D02E056"	"263413546354880512"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"263484252094619648"	"Customer Service Feedback"
"RL2013D02E056"	"263510336500531200"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"263603598938738688"	"other topics"
"RL2013D02E056"	"263645011390902273"	"Mobile Banking App"
"RL2013D02E056"	"263655115465060352"	"Geotag / Checking In"
"RL2013D02E056"	"263660949762895872"	"Bofa Twitter Help"
"RL2013D02E056"	"263674010808754176"	"Customer Service Feedback"
"RL2013D02E056"	"263674268821377024"	"Foreclosures"
"RL2013D02E056"	"263678658110164992"	"Vacancy "
"RL2013D02E056"	"263714074339184640"	"Goodwill Initiatives - Sandy Relief"
"RL2013D02E056"	"263718188536197120"	"Criticism of Bofa Bad Behavior"
"RL2013D02E056"	"263735243448668160"	"Stock Ratings"
"RL2013D02E056"	"263761013256642560"	"Denny's Incident - Boudwin"
"RL2013D02E056"	"263776704156274688"	"Vacancy "
"RL2013D02E056"	"263777580749037570"	"Mortgage Fraud"
"RL2013D02E056"	"263781787640164353"	"Goodwill Initiatives - Sandy Relief"
"RL2013D02E056"	"263794416689508352"	"Goodwill Initiatives"
"RL2013D02E056"	"263900125728997376"	"other topics"
"RL2013D02E056"	"263903254696562688"	"Goodwill Initiatives - Sandy Relief"
"RL2013D02E056"	"263922657538478080"	"Vacancy "
"RL2013D02E056"	"263966194414018560"	"other topics"
"RL2013D02E056"	"263971667968139264"	"Goodwill Initiatives - Sandy Relief"
"RL2013D02E056"	"263998326964383745"	"Goodwill - Free Museum Entrance"
"RL2013D02E056"	"264008586252939264"	"Goodwill Initiatives - Sandy Relief"
"RL2013D02E056"	"264021596967170049"	"Mortgage Fraud"
"RL2013D02E056"	"264043000529821696"	"Customer Service Feedback"
"RL2013D02E056"	"264064760553828352"	"Customer Service Feedback"
"RL2013D02E056"	"264109673169424384"	"Geotag / Checking In"
"RL2013D02E056"	"264197426418679808"	"Customer Service Feedback"
"RL2013D02E056"	"264339962634317824"	"Goodwill Initiatives - Sandy Relief"
"RL2013D02E056"	"264358366028128257"	"other topics"
"RL2013D02E056"	"264393468170862592"	"other topics"
"RL2013D02E056"	"264413550477451264"	"Customer Service Feedback"
"RL2013D02E056"	"264415869927583745"	"Geotag / Checking In"
"RL2013D02E056"	"264417027735842816"	"Goodwill Initiatives - Sandy Relief"
"RL2013D02E056"	"264417279238868992"	"Geotag / Checking In"
"RL2013D02E056"	"264426510897774593"	"Stock Ratings"
"RL2013D02E056"	"264441308393922562"	"Hate - Opinions"
"RL2013D02E056"	"264506903130959872"	"Denny's Incident - Boudwin"
"RL2013D02E056"	"264748012667039744"	"Geotag / Checking In"
"RL2013D02E056"	"264757084954968065"	"Customer Service Feedback"
"RL2013D02E056"	"264777943237136385"	"Geotag / Checking In"
"RL2013D02E056"	"264800294699950081"	"Small Business Owners"
"RL2013D02E056"	"264808565863223296"	"Vacancy "
"RL2013D02E056"	"264813762576527360"	"Customer Service Feedback"
"RL2013D02E056"	"264847690322554880"	"Questions about Bofa"
"RL2013D02E056"	"264957656563863552"	"Bofa Stadium - Panthers"
"RL2013D02E056"	"265156227498123264"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"265219804795904000"	"Geotag / Checking In"
"RL2013D02E056"	"265260464362123265"	"Customer Service Feedback"
"RL2013D02E056"	"265267229782863872"	"4sq Mayor Ousting"
"RL2013D02E056"	"265294375314153472"	"Short Sale"
"RL2013D02E056"	"265320895902543872"	"Vacancy "
"RL2013D02E056"	"265382422131126272"	"Stock Ratings"
"RL2013D02E056"	"265425828970643457"	"Geotag / Checking In"
"RL2013D02E056"	"265444279042863105"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"265453310071410688"	"Bofa Twitter Help"
"RL2013D02E056"	"265459261784612864"	"Recommendations/Endorsements"
"RL2013D02E056"	"265471936971292672"	"Bofa Twitter Help"
"RL2013D02E056"	"265473673429909505"	"Legal Dispute: Bofa & MBIA"
"RL2013D02E056"	"265493155951042560"	"Customer Service Feedback"
"RL2013D02E056"	"265527029171093504"	"Geotag / Checking In"
"RL2013D02E056"	"265544763854446592"	"Stock Ratings"
"RL2013D02E056"	"265579683100364800"	"other topics"
"RL2013D02E056"	"265584658882891776"	"Customer Service Feedback"
"RL2013D02E056"	"265600924418981888"	"Bofa Twitter Help"
"RL2013D02E056"	"265615705146261504"	"Geotag / Checking In"
"RL2013D02E056"	"265769515244195840"	"Stock Ratings"
"RL2013D02E056"	"265774321128075264"	"Stock Ratings"
"RL2013D02E056"	"265774660845703168"	"Vacancy "
"RL2013D02E056"	"265793837241335808"	"Vacancy "
"RL2013D02E056"	"265815085547675648"	"Vacancy "
"RL2013D02E056"	"265840393990569984"	"other topics"
"RL2013D02E056"	"265842746995113985"	"Stock Ratings"
"RL2013D02E056"	"265848426086928384"	"Customer Service Feedback"
"RL2013D02E056"	"265888867557728256"	"$1billion Lawsuit - Mortgage Fraud"
"RL2013D02E056"	"265900359975854080"	"ALEC Membership - Not Renewed"
"RL2013D02E056"	"265907397845975040"	"Wikileaks"
"RL2013D02E056"	"266036125368467457"	"other topics"
"RL2013D02E056"	"266048937549496322"	"Bofa Twitter Help"
"RL2013D02E056"	"266066634735763456"	"Goodwill Initiatives - Troops"
"RL2013D02E056"	"266077040816578561"	"Vacancy "
"RL2013D02E056"	"266195890639867906"	"Geotag / Checking In"
"RL2013D02E056"	"266218351116832768"	"Obama & Bofa"
"RL2013D02E056"	"266224944558534657"	"Goodwill Initiatives - Troops"
"RL2013D02E056"	"266228186742931456"	"other topics"
"RL2013D02E056"	"266253772018302976"	"Vacancy "
"RL2013D02E056"	"266316669805293569"	"Bofa Accused of Discrimination"
"RL2013D02E056"	"266365462147907587"	"other topics"
"RL2013D02E056"	"266366138290675712"	"Goodwill Initiatives - Troops"
"RL2013D02E056"	"266436685598965761"	"Vacancy "
"RL2013D02E056"	"266446726796283904"	"Vacancy "
"RL2013D02E056"	"266495439434559488"	"Vacancy "
"RL2013D02E056"	"266578633458593792"	"Questions about Bofa"
"RL2013D02E056"	"266599441375576064"	"Bofa Twitter Help"
"RL2013D02E056"	"266607402185543681"	"other topics"
"RL2013D02E056"	"266640369414967296"	"Bofa Twitter Help"
"RL2013D02E056"	"266858481611599873"	"Stock Ratings"
"RL2013D02E056"	"266881499926765568"	"Mortgages"
"RL2013D02E056"	"266894435164491776"	"Goodwill Initiatives"
"RL2013D02E056"	"266933123428802560"	"Vacancy "
"RL2013D02E056"	"266943495950970880"	"Stock Ratings"
"RL2013D02E056"	"266970817630457856"	"Bofa Sale/closing of Bank Property"
"RL2013D02E056"	"266990187446427648"	"Hate - Opinions"
"RL2013D02E056"	"266994964255354880"	"Locations of Bofa Branches"
"RL2013D02E056"	"266999556997251072"	"Repossessed Car - Mistake"
"RL2013D02E056"	"267002874721095681"	"Short Sale"
"RL2013D02E056"	"267005554889736192"	"other topics"
"RL2013D02E056"	"267026576728809472"	"Hate - Opinions"
"RL2013D02E056"	"267033920963502080"	"Short Sale"
"RL2013D02E056"	"267057513910894592"	"other topics"
"RL2013D02E056"	"267063494988406785"	"Bofa Sale/closing of Bank Property"
"RL2013D02E056"	"267246354055712770"	"Vacancy "
"RL2013D02E056"	"267339606037512192"	"Customer Service Feedback"
"RL2013D02E056"	"267427053056446466"	"other topics"
"RL2013D02E056"	"267597790597754881"	"Vacancy "
"RL2013D02E056"	"267628979429720064"	"Bofa Stadium - Panthers"
"RL2013D02E056"	"267654698931220480"	"Bofa Stadium - Panthers"
"RL2013D02E056"	"267657643307458560"	"Customer Service Feedback"
"RL2013D02E056"	"267692929995403264"	"Repossessed Car - Mistake"
"RL2013D02E056"	"267699749921107968"	"Bofa Stadium - Panthers"
"RL2013D02E056"	"267703491257069568"	"Questions about Bofa"
"RL2013D02E056"	"267733745396772864"	"Bofa Stadium - Panthers"
"RL2013D02E056"	"267951626277498880"	"Stock Ratings"
"RL2013D02E056"	"267990410998185985"	"Bofa Finance Conference 2012"
"RL2013D02E056"	"268044739411070976"	"Customer Service Feedback"
"RL2013D02E056"	"268062527877943297"	"Vacancy "
"RL2013D02E056"	"268077509910859776"	"Vacancy "
"RL2013D02E056"	"268090650673692672"	"Hate - Opinions"
"RL2013D02E056"	"268118629667721216"	"Goodwill Initiatives"
"RL2013D02E056"	"268141590508351488"	"Vacancy "
"RL2013D02E056"	"268149190570422273"	"Goodwill Initiatives - Troops"
"RL2013D02E056"	"268176239632715777"	"Goodwill Initiatives"
"RL2013D02E056"	"268242731946622978"	"Mobile Banking App"
"RL2013D02E056"	"268307764638519298"	"other topics"
"RL2013D02E056"	"268349208531197952"	"Bofa Square Mobile Payment Service"
"RL2013D02E056"	"268350491996590082"	"Stock Ratings"
"RL2013D02E056"	"268360457667100673"	"Customer Service Feedback"
"RL2013D02E056"	"268372132986236928"	"Bofa Competitor to Square"
"RL2013D02E056"	"268378816135696384"	"other topics"
"RL2013D02E056"	"268382742012637184"	"Customer Service Feedback"
"RL2013D02E056"	"268391856247816192"	"Bofa Competitor to Square"
"RL2013D02E056"	"268397522752507904"	"Bofa Twitter Help"
"RL2013D02E056"	"268401851261673473"	"Bofa Competitor to Square"
"RL2013D02E056"	"268414647613403136"	"Bofa Competitor to Square"
"RL2013D02E056"	"268421585470361600"	"Bofa Competitor to Square"
"RL2013D02E056"	"268421969387601920"	"Bofa Finance Conference 2012"
"RL2013D02E056"	"268422252347928576"	"Bofa Competitor to Square"
"RL2013D02E056"	"268427263882715137"	"Bofa Competitor to Square"
"RL2013D02E056"	"268430657733160960"	"Bofa Competitor to Square"
"RL2013D02E056"	"268431161062207489"	"Bofa Competitor to Square"
"RL2013D02E056"	"268438102643732481"	"Bofa Square Mobile Payment Service"
